"Round ID","Tournament Name","Team One","Team Two"
218,"2006USBC","EKEBLAD","JACOBS"
32,"Coppa Italia 2007","Catania Failla","S.G.Sannio Fioretti"
3385,"A - 2013 YER BROS CUP Qualifying","USA Kranyak","New Zealand"
5509,"DN1 french","Zimmerman","Blumental"
4671,"Finnish open team qualifications","Lindstedt","JuuTools"
5722,"2005 Wagar Women's Final","Griffey","Baker"
3704,"WMSG BEIJING 2008","ITALY","ROMANIA"
3202,"2009 Spingold Quarterfinal A","Lynch","Rigal"
4000,"WMSG BEIJING 2008","SWEDEN","INDIA"
3716,"41st WBTC-BBO2-BB","ITALY","BRAZIL"
319,"2009 Spingold Final","Meltzer","Jansma"
4998,"2008 Vanderbilt SemiFinal - #7 v #22","Meltzer","Team Poland"
47,"Bridge Meeting Samobor Open Teams Final","Hungary","Poland"
4554,"BBO3 - Euro Teams 2012","Israel","Scotland"
5675,"Yeh Bros Cup","USA Hampson","Sweden"
3289,"EC 2004 Germany-Iceland","Germany","Iceland"
4046,"Venice Cup 2007","DENMARK","CHINAL GLOBAL TIMES"
236,"WMSG BEIJING 2008","USA","JAPAN"
81,"TOLANI GRAND PIX  2007","SHREE CEMENT","FORMIDABLES"
8,"BBO2-2nd Mind Sports Games","FRANCE","NETHERLANDS"
3767,"1st Cross Strait Invitational Kunshan 2006","Beijing Shouchuang","Taiwan Shuai"
5696,"B - Venice Cup 2011","Indonesia","France"
5667,"Transnational","BATOV","AUKEN"
5428,"2007 USBC","NICKELL","DEUTSCH"
2510,"2010 USBC R16C","Milner","Harris"
1114,"Lady Milne Trial","Team 1","Team 2"
1383,"Camrose Trophy 2008(2)","CBAI","England"
3382,"Bermuda Bowl - Estoril 2005","Portugal","chinese taipei"
2373,"National Club League 2006 Xiantao China","Zhong Jian","Qi Zhong"
3281,"ICELANDAIR OPEN TEAMS","Peter Fredin","Mohandes"
4584,"Finnish national team qualifications","JuuTools","Lindstedt"
2643,"Qhite House Juniors 2009","Israel U25","Sweden"
5678,"G - Transnationals 2011","Oz open","Israel Juniors"
1431,"6th EOBC-BBO4-Mixed Teams","ZIMMERMANN","SCHALTZ"
4548,"8th European Bridge Champion's Cup","NC ICELAND","LOMBARD BC"
108,"2008 Gold Coast Congress Open Teams Final","Wu","Marston"
444,"2008 Spingold Final - 3_4","Gromov","Welland"
2408,"USBC2006","JACOBS","FOUT"
3106,"Tallinn teams","Prohorov","Vytas"
3722,"BBO4-2nd Mind Sports Games","PAKISTAN","USA"
5343,"2006USBC","NICKELL","JACOBS"
50,"Selection Senior 2006","PIGANEAU","PALADINO"
2588,"Bonn Nations Cup 2007","France","Bulgaria"
344,"6th EOBC-BBO1-Open Teams","BRENO","MAZURKIEWICZ"
1912,"WMSG BEIJING 2008","NETHERLANDS","GERMANY"
1481,"Asean Bridge Club Championships","Bhineka","Djarum 1"
5578,"2007 USBF","NICKELL","DEUTSCH"
5742,"BBO1-2015WBTC-VC","FRANCE","USA2"
2390,"Slava Cup 2007","Team 1","Team 2"
2663,"A European B_T_Ch_ OPEN","FINLAND","ISRAEL"
2232,"PULA Bridge Festiwal OPEN TEAMS","Saina","Juras EZI"
5594,"C European B_T_Ch_ SENIORS","SCOTLAND","ITALY"
1991,"2014 USBC QF A","Nickell","Sherman npc"
2346,"SELECTION PEKIN 2008","PILON","MEYER"
290,"2009 Spring Nat Open Teams","Haughie","Horwitz"
467,"Scottish Cup Final","Short","Steel"
83,"Geologi Cup","Djarum Super","Geologi Dahsyat"
2730,"Hong Kong Inter-City Section-B","Ambassador","Debonaire"
4646,"USBF Senior Team Trials","Milner","Ames"
5478,"2010 USBC SF B ","Diamond","Weinstein"
1966,"D - Venice Cup 2011","England","Sweden"
868,"Eur champ Pau","Netherlands","Russia"
649,"Brazilian Team Trials","Campos","Chagas"
5174,"C - Venice Cup","France","Netherlands"
5595,"BBO6-2015WBTC-SB","USA2","POLAND"
263,"Tolani Grand Prix 2007","Formidables","Shree Cement"
808,"BBO1-2015WBTC-BB","SWEDEN","POLAND"
2719,"C European B.T.Ch. OPEN","ISRAEL","HUNGARY"
2557,"French DN1","DELFOUR","CHEMLA"
2710,"E European B_T_Ch_ OPEN","RUSSIA","DENMARK"
871,"Eur champ Pau Open","Sweden","Norway"
2013,"2014 USBC QF A","Nickell","Sherman npc"
2135,"Danish Club Team","BK 83 Slagelse","Herning BK"
33,"Butler pairs Ned-Pol @ 't Onstein","NS","EW"
5036,"ULL AINDIA UTI BANK MASTERS Championship","Tricks","Chennai Online"
2590,"Cavendish Teams","Rogoff","Welland"
2739,"DingMing Knockout Teams Shanghai 2006","Sheng Tao Sha","Shanghai Qi Che"
656,"2006 Spingold Final - 4th Quarter","Weed - npc","Nickell"
4481,"Whitehouse champions' cup 2008","White house","Bamberger Reiter"
2460,"USBC2006","SCHWARTZ","CAYNE"
4621,"South American Champioship","Chagas","Campos"
4869,"Coppa Italia 2007","Bo - Tamburrini","Reggio E-Fornaciari"
1036,"Junior Camrose","Wales","Scotland"
4083,"52nd EBTC-BBO3","SWEDEN","IRELAND"
2672,"A European B.T.Ch. OPEN","BELGIUM","FRANCE"
2664,"C European B_T_Ch_ OPEN","NETHERLANDS","HUNGARY"
4303,"BBO4-2015WBTC-SB","ENGLAND","USA1"
4286,"BBO4-2016EBTC","CROATIA","NORWAY"
1508,"EC OPEN TEAMS","LEVINGER","ZIA"
1844,"Finali Coppa Italia 2008","BO - Tamburrini","Resegone LC-Bassini"
5173,"BBO4-2nd Mind Sports Games","HUNGARY","SWEDEN"
2435,"WMSG BEIJING 2008","INDIA","ITALY"
5295,"1st World Youth Congress","ITALY RED","USA BLUE"
5337,"2010 Spingold SF A","Diamond","Cayne"
2657,"9th European University Team Championship","Paris Polytechnix","Krakow"
1534,"The 3rd All-China games","Zhejiang","Shanghai"
3883,"BBO4-2nd Mind Sports Games","USA","AUSTRIA"
3199,"2009 USBC B Quarterfinal","Rogoff","Robinson"
1545,"Asean Bridge Club Championships","Bhinneka","Palma Karya Mandiri"
2755,"GOVERNOR CUP","DKI JAYA","ELEKTRIK 1"
4131,"E - d'Orsi Senior Bowl 2011","Indonesia","Germany"
2057,"2014 USBC QF D","Fireman","Bramley"
145,"Polish Premier League 2009 Final","DWORAN","SYGNITY"
2528,"B European B_T_Ch_ SENIORS","FRANCE","ISRAEL"
4053,"WMSG BEIJING 2008","CANADA","INDONESIA"
1758,"41st WBTC-BBO5","ENGLAND","USA1"
2332,"C European B_T_Ch_ OPEN","ITALY","RUSSIA"
2747,"11th NEC CUP  Qualifying","Team 1","Team 2"
4202,"41st WBTC-BBO5-BB","POLAND","ENGLAND"
5087,"Venice Cup 2007","FRANCE","GERMANY"
3824,"A - Bermuda Bowl 2011","USA 1","Australia"
1041,"Junior Camrose","Scotland","England"
675,"95 Bermuda Bowl","USA","Canada"
2383,"10thWYTC Match C","Brazil","Egypt"
4795,"PABF 2008 Finals - Seniors","Australia","Thailand"
1203,"Camrose 2007","Holders","N Ireland"
4421,"White House Top 16","Modalfa","USA"
4579,"NEC CUP","Japan HANA","Russia/Poland"
4098,"Bermuda Bowl 2007","ARGENTINA","USA 1"
557,"Bermuda Bowl 2007","USA 1","NORWAY"
2843,"Verona Rosenblum 2006","NADAR","EKEBLAD"
3087,"VI BERMUDA TRIANGLE TEAMS CUP","FAKEL","GUDOK-2"
1662,"Yeh Bros Cup","Australia Selected","Global"
409,"Bermuda Bowl 2007","USA 1","NORWAY"
4749,"Belgian Teams Championship Final","Squeeze 1","BCOB1"
57,"NTUCUP 2006 Final","NTU","FJU"
1894,"41st WBTC-BBO3","NETHERLANDS","POLAND"
1215,"Rottneros Nordic Cup 2008","Denmark","Norway"
43,"Camrose Trophy 2005","Scotland","England"
2065,"Eur champ Pau","Latvia","Italy"
306,"Polish Team Trials","Jagniewski","Araszkiewicz"
3455,"BBO5-2nd Mind Sports Games","NEW ZEALAND","CHINESE TAIPEI"
3861,"A - Bermuda Bowl 2011","Italy","The Netherlands"
1815,"6th EOBC-BBO1-Open Teams","POLAND","GROUPE FRANCE"
4766,"BBO3-2nd Mind Sports Games","HUNGARY","USA"
4411,"11th European Champions Cup","Israel White","Het Witte Huis"
3034,"2nd Bridge Balkan Championship","Bulgaria","Serbia"
4929,"NN-CUP-2008","ERIC","OSAULENKO"
2453,"12WBO(1/8)_4_2","England","Pakistan"
4440,"52nd EBTC-BBO4","SWEDEN","ISRAEL"
5413,"Rosenblum 2010","ZIMMERMANN","DIAMOND"
1661,"Yeh Bros Cup","New Zealand","India National"
2624,"EUCB - Bruges","Warsaw 2","Konga"
4281,"45TH PABFC","China","Indonesia"
2808,"2010 Spingold R32","Jacobs","Markowicz"
3564,"51st European Team Championships","Portugal","Belgium"
4792,"Camrose Trophy Match 2","Scotland","England"
5117,"Selection Senior Pau","Adad","Mohtashami"
981,"Yeh Bros Cup","England","Netherlands"
4267,"2007 Australian Seniors Teams Playoff","Ashworth","Haughie"
894,"Eur champ Pau Women","Denmark","France"
1717,"12th NEC CUP Qualterfinal","CHINA","OzOne"
4272,"Australian Seniors 2007 Selection Playoff Qual","Neill","Lavings"
1212,"Camrose 2008","Northern Ireland","Wales"
4447,"BBO1-2016EBTC","ENGLAND","ITALY"
5340,"41st WBTC-BBO1","USA1","MONACO"
2073,"Eur champ Pau","Finland","Italy"
1393,"6th EOBC - Mixed Teams","SCHALTZ","BRENO"
2491,"2008 USBC RND 16 - Gordon vs Gu","Gordon","GU"
1288,"Junior Camrose 2007","Wales","England"
1404,"6th EOBC-BBO4-Mixed Teams","MONACONF","ZURICH ENGE"
2365,"E European B_T_Ch_ LADIES","FRANCE","ITALY"
1939,"E - d'Orsi Senior Bowl 2011","France","Germany"
1678,"Polish Trials","CICHOCKI","PUCZYNSKI"
1516,"European Open Champ - Open Teams Qual - A","Texan Aces","Mesbur"
3736,"E - Bermuda Bowl 2011","Island","Japan"
2060,"2014 USBC QF D","Fireman npc","Bramley"
815,"Champions' Cup 2013","POLAND","ITALY Reg. Emilia"
4178,"WMSG BEIJING 2008","POLAND","NORWAY"
554,"Hungarian Teams","Harangozo","Gamax"
1665,"Yeh Bros Cup","USA Hampson","Bridge i Norge"
4416,"1st Cross Strait Invitational Kunshan 2006","Kunshan Tingling","Taiwan Deppo"
2250,"Ankara Winter Team Championship 2008","Sarp","Mina"
4532,"13th European Champions' Cup","MONACO","ZALESKI"
3891,"WMSG BEIJING 2008","USA","GERMANY"
658,"2006 NOT FINAL","Otvosi","Brogeland"
5264,"2010 Vanderbilt SF A","Zimmermann","Strul"
3384,"WMSG BEIJING 2008","CANADA","ITALY"
5214,"Bermuda Bowl Estoril 2005","USA 1","USA 2"
3046,"Puutalo Open 2008","Tallinn (EST)","Koistinen"
4387,"BBO6-2016EBTC","HUNGARY","ENGLAND"
4004,"Bermuda Bowl 2007","BRAZIL","NETHERLANDS"
1617,"Gov BI Cup","Australia","BNI IndonesiaSenior"
2086,"Eur champ Pau","Portugal","Poland"
1170,"Camrose 2009","England","Wales"
3207,"2009 USBC C Quarterfinal","Ozdil","Fleisher"
1092,"Ccmrose 2008","Wales","England"
1349,"Camrose Trophy 2008 (2) ","Ireland","CBAI"
4167,"BBO5 - Euro Teams 2012","Switzerland","Wales"
4910,"WMSG BEIJING 2008","NORWAY","ITALY"
2593,"FN Interclubs D1","Caen B.C.","B.C. Rennais"
5503,"PABF 2008 Semi-Finals - Open-B","Horwitz","Otvosi"
4222,"Sao Paulo 2009","ARGENTINA","NETHERLANDS"
2565,"Bridge Meeting Samobor Open Teams","Austria","Serbia"
2891,"Inter-port 2007","Bauhinia","Gaungzhou"
2442,"2010 Vanderbilt R16","Nickell","Zimmermann"
2312,"10thWYTC Match C","Egypt","Israel"
608,"CAMP_ SOC_ OPEN - BOLOGNA 24-27 SETTEMBRE","SSD ANGELINI BRIDGE","VILLA FABBRICHE"
5679,"G - Transnational","OZ OPEN","ISRAEL JUNIORS"
4610,"Hellenic National Team Trials","Karamanlis","Zotos"
2952,"National Club League 2006 Xian China","Pu Dong Club","Qi Zhong Club"
424,"2007 Australian Spring Nationals","Reid (NZ)","Gumby"
1992,"USBC2006","CAYNE","JACOBS"
1540,"Asean Bridge Club Championships","DiY","Djarum 2"
1779,"2007 Vanderbilt - Rd of 8 - 2nd Qtr","Cayne","Rubin"
2773,"Festival International Monte-Carlo 2008","Mme MOUTTET","FUNBRIDGE"
1557,"European Open Champ - Open Teams - Swiss - A","Goodman","De Botton"
523,"Camp.Societ  Sportive","Genova","Romana BR"
5481,"VS 2012 Spingold SF","Monaco","Cayne"
4240,"41st WBTC-BBO4-BB","USA1","JAPAN"
2919,"Selection Senior Pekin","Avon","Potier"
2116,"Eur champ Pau","Ireland","Germany"
5624,"41st WBTC-BBO5","GERMANY","FRANCE"
2864,"B European Bridge Team Championships OPEN","Poland","Hungary"
3214,"2009 Vanderbilt B R8","China","Diamond"
4236,"BBO3-2015 WBTC-BB","USA2","BRAZIL"
268,"CI Teams Final","Newell","Braithwaite"
5057,"Slava Cup 2013","Real","Israel"
3223,"2010 USBC QF D","Fleisher","Robinson"
1791,"Tolani Grand Prix 2008","Dhampur Sugar mills","FORMIDABLES"
2049,"2008 USBC QUARTERFINAL - STRUL v GU","STRUL","GU"
2326,"National Club League 2006 Xiantao China","Huan Qiu Shi Bao","Gong Hang Jin Ying"
5265,"B - 10th European Champions Cup","G.S. Allegra","Karlsruher BSC"
5400,"2006USBC","NICKELL","JACOBS"
2370,"White House Juniors","Poland U25","Norway"
2292,"1st Cross Strait Invitational Taicang 2007","Jiang You","Sheng Tao Sha"
5455,"13th European Champions' Cup","ALLEGRA","ZALESKI"
976,"2004 European Youth Bridge Team Champ.","HUN","ENG"
5164,"BBO3-2015WBTC-SB","USA1","SWEDEN"
4494,"Champions' Cup 2013","Italy 1","Bulgaria"
4598,"A 45th PULA Bridge Festival TEAMS OPEN","JULS","TERRANEO"
2107,"Eur champ Pau Women","Sweden","France"
5154,"WMSG BEIJING 2008","USA","CHINA"
5339,"VS 2012 Spingold SF","Nickell","Gordon"
721,"2012 USBC Final","Nickell","Diamond"
1859,"BBO2-2015WBTC-BB","ENGLAND","USA1"
745,"USWBF FINALS","BAKER","MOSS"
3410,"6th EOBC-BBO3-Open Teams","DE BOTTON","ONSTEIN ACES"
176,"USWC 2004 FINAL","GREENBERG","STEINER"
1373,"Camrose Trophy 2008(2)","England","Ireland"
1437,"6th EOBC-BBO4-Mixed Teams","DEHAYE","ANNA"
501,"ITALIAN CLUBS TEAMS CHAMPIONSHIPS 2013","PESCARA BRIDGE","ALLEGRA"
2275,"BKBT Teams","Italy","Vorobei"
4675,"Polish Mixt Team Championships","BUSSE","KATER"
3969,"52nd EBTC-BBO4","RUSSIA","NORWAY"
520,"Brazilian Team Trials","Chagas","Campos"
5160,"Gold Cup 2008","Collins","Sowter"
1141,"Lady Milne","Scotland","Eire"
1442,"6th EOBC-BBO4-Mixed Teams","CZECH REPUBLIC","SILVER  EAGLE"
3462,"41st WBTC-BBO4-BB","INDONESIA","USA1"
5329,"Spingold Jacobs v Ekeblad 2","Jacobs","Ekeblad"
1764,"1st World Youth Congress","Neth. Red","Noname"
459,"Gold Cup 2008","Collins","De Botton"
2612,"EBL Juniors","Norway","Netherlands"
5766,"Sao Paulo 2009","USA 2","FRANCE"
1441,"6th EOBC-BBO1-Mixed Teams","AUSTRIA","DEHAYE"
4268,"45th PABFC","Australia","Japan"
2552,"White House International top 16 teams","Lavazza","France"
2900,"FN Interclubs D1","Clichy B.C. 1","Le Colonial"
102,"2008 USBC FINAL - STRUL vs NICKELL","STRUL","NICKELL"
785,"2013 USBC Final","Fleisher","Kranyak"
2865,"Hong Kong Iner-City Section B","Yalu Group","Shenzhen"
890,"Eur champ Pau Open","France","Poland"
2704,"C European B_T_Ch_ SENIORS","ITALY","FRANCE"
262,"ALL INDIA HCL Open","Sree Cement","J.P.Goenka"
3307,"Sao Paulo 2009","NETHERLANDS","INDIA"
3354,"BBO1-2016EBTC","IRELAND","ENGLAND"
5001,"Bermuda Bowl Estoril 2005","USA 2","USA 1"
1714,"Tolani Grand Prix 2007","Formidables","Arun Jain"
1995,"2015 Vanderbilt QFA","Monaco","Team Assael"
2175,"International Festival Pula 05","Poland","Bulgaria"
985,"2008 Yeh Bros Cup","USA I","Netherlands"
2587,"Tallinn festival teams","Balti","Druva"
4955,"Semifinals Dutch Teams","Lombard 1","Modalfa"
5073,"6th European Champions Cup","TC PARIOLI","BAMBERGER"
1106,"English Ladies Trials","Green Team","Yellow Team"
3144,"Vilnius Cup 2005","GP","SINGSAAS"
1595,"6th EOBC-BBO2-Open Teams","ISRMANY","GROUPE FRANCE"
4171,"F - Senior Bowl 2011","Poland","Australia"
4629,"CNTC Finals (Canada)","Maksymetz","L'Ecuyer"
2959,"11th NEC CUP  Qualifying","ITALY","ISRAEL"
4889,"A - Bermuda Bowl 2011","USA 2","USA 1"
5123,"41st WBTC-BBO3","USA2","GERMANY"
4231,"D - Bermuda Bowl 2011","USA 1","New Zealand"
4214,"Bermuda Bowl 2007","South Africa","ARGENTINA"
4721,"SAMOBOR 2004 - Bridge Meeting (open)","HUNGARY","CROATIA"
5522,"BBO1-2015WBTC-BB","SWEDEN","USA2"
1796,"USBC Quarterfinal","Nickell","Weed"
4528,"13th European Champions' Cup","RUCH WROCLAW","MONACO"
1200,"Camrose","NIBU","CBAI"
91,"A Polish Premier League final","Sygnity","EKO-AL"
2616,"EC 2004 England-Netherland","England","Netherland"
4628,"Belgian Team Championship Final","SQUEEZE","BCOB"
133,"White House Top 16","Lavazza","Bulgaria"
1062,"14th NEC CUP Qualifying","CHINA Women","Hackett"
1486,"2007 Australian Open Playoffs Final","Chadwick","Nagy"
1466,"Asean Bridge Championships","Mitra Buana","Bhinneka"
5419,"2007 USSBC","ASSEMI","KASLE"
3933,"A - Bermuda Bowl 2011","Poland","Brazil"
472,"Sao Paulo 2009","ITALY","USA 2"
4204,"E - Venice Cup","Canada","Germany"
3769,"45th PABF Championship","Chinese Taipei","Indonesia"
852,"Eur Champ Pau","Germany","Portugal"
889,"Eur champ Pau Open","Portugal","Italy"
795,"United States Bridge Championship","Ekeblad","Welland"
4471,"13th European Champions' Cup","BAMBERGER","MONACO"
3552,"B - 18th NEC CUP Qualifying","Beauchamp","NAITO"
5309,"A 2013 USBC Semi Final","Fleisher","Spector"
4719,"Naturalists Vs Scientists","Science (Zia)","Nature (Dmitri)"
5680,"XVII INDONESIAN National Games - Tarakan","WEST BORNEO","CENTRAL JAVA"
1824,"F - d'Orsi Senior Bowl 2011","Germany","France"
1173,"Division Nationale 1","CHEMLA","ZIMMERMANN"
1893,"Sao Paulo 2009","ITALY","RUSSIA"
1871,"D - Venice Cup 2011","Indonesia","USA 2"
232,"Venice Cup 2007","USA 1","GERMANY"
1107,"Junior Camrose","Republic of Ireland","England"
5703,"BBO2-2nd Mind Sports Games","RUSSIA","ENGLAND"
4686,"Hellenic National Team Trials","Zotos","Karamanlis"
5381,"2010 USBC SF A","Nickell","Fleisher"
1469,"Netherlands - Poland","Poland","Netherlands"
3741,"6th EOBC-BBO1-Open Teams","APOLLOSOYUZ","MAHAFFEY"
3994,"BBO5-2015WBTC-VC","NETHERLANDS","ENGLAND"
5398,"2014 USBC SF A","Nickell","Bramley"
5287,"2006USBC","NICKELL","JACOBS"
1389,"6th EOBC-BBO2-Mixed Teams","SCHALTZ","TROLL"
16,"BBO4-2nd Mind Sports Games","CANADA","MONACO"
3096,"1st Cross Strait Invitational Taicang 2007","Tai Cang","Nong Fa Hang"
3875,"13th European Champions' Cup","MONACO","TITAN"
1655,"2009 USBC C USA2 Round of 8","Nickell","Jacobs"
1605,"2007 USWBC","SULGROVE","QUINN"
4119,"BBO3 - Euro Teams 2012","Israel","Ukraine"
4380,"BBO2 - Euro Team 2012","Germany","Poland"
3260,"DongMing Knockout Teams Shanghai 2006","Qi Zhong","Heng Yuan Xiang"
1234,"13th NEC CUP","YOI Returns","VEGA*"
4305,"BBO4 - Euro Team 2012","Poland","Italy"
2815,"2006 Spingold - Rd of 32 - 2nd Qtr","Robinson","Lall"
4169,"BBO1-2016EBTC","TURKEY","ITALY"
4149,"BBO3-2016EBTC","FINLAND","DENMARK"
1149,"13th NEC CUP","ISRAEL","YOI Returns"
434,"Kepri Governor's Cup IV","Kepri","International Team"
3802,"6th EOBC-BBO5-Open Teams","TEXAN AND TURKS","FYRUN"
510,"2014 Spingold Final","Monaco","Schwartz"
4727,"Zone 7 Final","New Zealand","Australia"
473,"1st World Youth Congress","Japan-Czech","Italy Red"
296,"EGYPT-CUP","El Rabwa Club (A)","El Ahly Club (A)"
1427,"6th EOBC-BBO1-Mixed Teams","AUSTRIA","Alain LEVY"
5603,"BBO6-2015WBTC-SB","USA2","POLAND"
1395,"6th EOBC-BBO3-Mixed Teams","GROSS","BEAUVILLAIN"
5116,"Gold Cup 2008","de Botton","Townsend"
3900,"WMSG BEIJING 2008","SOUTH AFRICA","FRANCE"
2217,"ITALIAN OPEN TEAMS CHAMPIONSHIPS 2010","TAMBURI","FORNACIARI"
2115,"Eur champ Pau","England","Switzerland"
2611,"EUBC - Bruges","Prague","AGH Krakow 1"
2355,"EBL Juniors","Poland","Israel"
1769,"2008 VANDERBILT-Quarterfinal - #3 vs #22","Onstott","Martens"
3601,"A - Bermuda Bowl","China","Iceland"
26,"2013 USBC USA2 Final","Fleisher","Nickell"
4451,"BBO6-2016EBTC","POLAND","HUNGARY"
3135,"White House International Teams","Meltzer","Orange White"
3440,"1st World Youth Congress","Egypt","Yilankiran"
2478,"2014 USBC R16 A ","Gordon","Baseggio"
2849,"C European B.T.Ch. OPEN","LUXEMBOURG","POLAND"
2298,"PULA Bridge Festiwal OPEN TEAMS","GERO","SZALAY"
3238,"TGR's Super League","de Botton","Dhondy"
79,"ALL INDIA UTI BANK MASTERS Championship","Chennai Online","Wellknit"
5098,"English Open Trials - semi final","De Botton","PD Hackett"
2904,"Bonn Nations Cup 2008","Sweden","Netherlands"
3270,"Slava Cup 2007","Team 1","Team 2"
3641,"1st World Youth Congress","42","Aotearoq"
4289,"BBO1 - Euro Team 2012","Ireland","France"
2585,"PULA 2007 - Open","DANIEL","6L"
3062,"Women Elite Tournament 2006 - C","China","USA"
1568,"2nd CRETE B_ FESTIVAL","FANTONAKIS","KARLAFTIS"
5017,"1_2 finale Selection Francaise","Sebbane","Michaud-Lariviere"
3128,"Women Elite Tournament 2006 - B","China","Sweden"
4637,"Polish Trials","NATIONAL","CHALLENGER"
4854,"Italian Club Team Cham","Tennis Club Parioli","Reggio Emilia"
1385,"Camrose","N Ireland","Ireland"
4161,"41st WBTC-BBO4-BB","ITALY","JAPAN"
2071,"Eur champ Pau","Norway","Ireland"
539,"NEC CUP","Russia/Poland","Israel"
1434,"6th EOBC-BBO4-Mixed Teams","BEIJING TRINERGY","CZECH REPUBLIC"
1183,"Camrose 2008","Wales","CBAI"
3416,"6th EOBC-BBO1-Open Teams","BARRACUDA","NED BLUE"
5391,"2010 USBC SF A","Nickell","Fleisher"
381,"CBA WZ India Mumbai","Radhey","Kabra"
4709,"Netherlands-Denmark @ 't Onstein","Netherlands","Denmark"
537,"International Festival Pula 05","Hungary","Italy"
1216,"Camrose 2009","Northern Ireland","England"
5100,"COPPA ITALIA 2006","MI - ROSETTA","TO - GARRONE"
773,"Campionati Soc. 2005","TCP RM Angelini","Gr.Sp.Ass. Allegra"
2882,"estonian teams championships","Monte Carlo","Druva"
4835,"14th NEC CUP Semi Final","THE NETHERLANDS","JAPAN OPEN"
1443,"6th EOBC-BBO5-Mixed Teams","HAUGE","GOTARD"
51,"Schapiro Spring 4s - Final","Liggins","Wolfarth"
3503,"BBO2-2015WBTC-BB","CANADA","BULGARIA"
5563,"English Open Trials","Wolfarth","Simpson"
4361,"BBO1 - Euro Team 2012","Russia","Germany"
2036,"2008 USBC QUARTERFINAL - JACOBS v SPECTOR","JACOBS","SPECTOR"
4993,"2006 Vanderbilt KO Teams - 1st Semi","Shugart","Welland"
4915,"Women Elite Tournament 2006 - A","England","China"
4552,"8th European Bridge Champion's Cup","NC FRANCE","ALLEGRA TORINO"
5593,"45th PABF Championship","China Hong Kong","Thailand"
1535,"The 3rd All-China games","Zhongjian","Beijing"
252,"6th European Champions Cup","TC Parioli","AZS PWr Sygnity"
2934,"Nordic Championship Ladies","Denmark Ladies","Norway Ladies"
3934,"Sao Paulo 2009","CHINA","ITALY"
1004,"A - 2013 YEH BROS KO Round 3","Italy","Denmark"
5408,"Gold Cup Semi B","Waterlow","Allfrey"
2176,"China JPD Cup 2006","Sichuan","Suzhou"
4277,"45th PABF C","Australia","Macau"
5683,"XVII INDONESIAN National Games - Tarakan","WEST JAVA","WEST SUMATRA"
452,"BrazilianTeamTrials","Chagas","Jeovani"
3284,"Selection Senior Pekin (9_15)","Lasserre","Dechelette"
1530,"European Open Champ - Open Teams - 1_4 - 2_2 - B","Lengy","Texan Aces"
5255,"United States Bridge Championships","Schwartz","Ekeblad"
3124,"Portuguese Open Teams","M Teixeira","M Oliveira"
1090,"Lady Milne 2009","North Ire","Wales"
646,"10thWYTC Match A","Poland","USA1"
5532,"2007 Spingold Semifinals - 4th Qtr","Gromov","Ao"
123,"KEPRI GOVERNOR CUP V","KEPRI","GEOLOGI TIMAH"
4173,"BBO6-2015WBTC-VC","CHINA","POLAND"
5236,"Gold Cup Semi A","Sime","Collins"
4190,"C - Bermuda Bowl 2011","Egypt","USA 2"
488,"15th NEC CUP Final","Zimmermann","Lavazza"
4478,"52nd EBTC-BBO5","POLAND","CROATIA"
4038,"41st WBTC-BBO1-BB","JAPAN","ARGENTINA"
228,"2009 USBC A Final","Fleisher","Robinson"
1069,"Camrose","Wales","England"
3990,"BBO4-2015WBTC-SB","INDONESIA","USA1"
2877,"Bolkan teams championship","Turkey","Romania"
2945,"Nordic Championship Ladies","Denmark","Norway"
5496,"Club Championships China 2006","Shou Chuang","Jin Ying"
670,"CNBC","India","Derofe Australia"
3809,"41st WBTC-BBO2-BB","CANADA","MONACO"
