"Board ID","Round ID","Dealer","Vulnerability","Team One IMPs","Team Two IMPs"
31223,2111,3",O",4,-4
31702,2138,4",N",3,-3
34513,2326,3",O",-7,7
30841,2091,1",E",-14,14
86314,5724,3",O",12,-12
62339,4146,1",O",-12,12
66428,4388,2",E",12,-12
57463,3844,4",E",3,-3
16051,1052,1",B",-4,4
2058,133,4",E",-1,1
76853,5083,3",B",-7,7
67708,4464,4",E",-10,10
37298,2500,2",B",14,-14
84958,5627,4",B",-13,13
26032,1793,3",O",-8,8
77183,5106,3",B",4,-4
61269,4082,2",B",2,-2
86293,5722,2",N",-1,1
20891,1394,3",N",-2,2
19101,1266,4",N",4,-4
52978,3558,3",B",-1,1
32219,2166,1",E",2,-2
50446,3391,2",N",-11,11
75773,5011,1",O",12,-12
100,6,3",N",9,-9
27519,1887,4",N",2,-2
68823,4536,3",E",4,-4
54600,3665,1",B",-15,15
75020,4964,3",N",-1,1
40637,2707,1",N",2,-2
34555,2328,1",B",-1,1
75472,4993,2",E",5,-5
18057,1195,3",B",-2,2
69942,4614,4",N",8,-8
43519,2895,3",B",-1,1
24306,1663,1",N",2,-2
48918,3289,3",O",-7,7
50062,3366,2",O",-1,1
4888,324,3",E",2,-2
44715,2981,2",B",-1,1
36266,2434,3",N",-1,1
78281,5180,3",B",1,-1
80124,5306,2",O",-1,1
27479,1884,4",E",-18,18
77447,5126,4",B",11,-11
36209,2430,2",N",12,-12
16762,1106,2",N",-1,1
56370,3776,3",O",-3,3
803,47,2",N",-2,2
38452,2570,3",B",-2,2
36940,2478,2",E",3,-3
68521,4515,3",O",-2,2
70712,4665,1",E",-7,7
54262,3644,3",O",-5,5
71511,4719,1",N",-7,7
76772,5078,2",E",-1,1
59173,3953,2",O",9,-9
64063,4251,3",N",2,-2
64714,4287,2",O",12,-12
2617,172,2",N",-2,2
18213,1205,3",E",13,-13
18128,1200,2",B",-1,1
14760,965,3",E",3,-3
51544,3464,4",E",-1,1
66360,4384,2",B",8,-8
51529,3463,3",O",-1,1
86402,5729,3",E",8,-8
7813,519,4",E",-1,1
12348,822,3",E",-1,1
69322,4568,4",E",-1,1
56049,3758,4",B",-6,6
58529,3913,2",B",-17,17
20356,1358,4",B",-1,1
26776,1839,4",O",-3,3
72921,4821,1",B",14,-14
46559,3122,1",E",-1,1
36802,2469,3",O",-9,9
2803,185,4",E",18,-18
54107,3632,4",B",-14,14
81924,5429,4",B",-7,7
5235,348,2",E",-1,1
34501,2325,3",O",-1,1
22766,1553,3",E",12,-12
26765,1839,1",E",-13,13
623,38,2",E",-1,1
49529,3331,4",N",-1,1
65699,4347,1",E",-1,1
45319,3026,1",E",-11,11
17328,1145,4",E",-7,7
77966,5159,4",B",-3,3
77299,5115,3",B",-12,12
9642,642,2",O",6,-6
84047,5568,1",N",-2,2
41316,2749,4",N",9,-9
71971,4752,1",O",3,-3
19768,1315,2",O",-4,4
73251,4844,4",O",-8,8
62887,4179,1",N",4,-4
2672,176,2",O",10,-10
38642,2583,1",E",-7,7
26139,1800,1",B",-3,3
27199,1866,2",E",4,-4
30667,2083,3",N",-1,1
1221,76,1",E",-1,1
48316,3244,1",O",-12,12
46089,3085,4",O",3,-3
5651,374,1",O",-18,18
76840,5082,2",E",-7,7
66832,4411,2",B",-14,14
57936,3875,1",E",-17,17
53974,3624,1",E",2,-2
76587,5067,1",E",-3,3
45965,3076,3",N",3,-3
22252,1511,4",N",-3,3
66675,4402,1",E",13,-13
14389,943,1",E",2,-2
34375,2314,1",E",13,-13
73549,4864,2",O",-1,1
15950,1044,2",O",-1,1
38290,2560,1",E",-8,8
67253,4437,1",N",-7,7
82744,5483,3",E",-1,1
69817,4605,3",N",6,-6
84988,5629,2",O",2,-2
26163,1802,1",E",-6,6
35296,2373,4",B",8,-8
49453,3326,4",E",-9,9
57684,3858,3",B",7,-7
42472,2826,4",B",-1,1
80902,5357,3",E",-1,1
69608,4588,3",N",2,-2
77338,5118,2",O",-1,1
5863,389,3",N",-6,6
52527,3527,2",E",5,-5
67885,4476,1",O",12,-12
80895,5357,4",N",-3,3
36262,2434,3",O",-2,2
25563,1762,3",B",-1,1
62589,4161,3",E",-1,1
44475,2962,1",E",-7,7
47119,3163,4",B",-1,1
68105,4489,3",N",-2,2
51094,3434,2",B",12,-12
63386,4210,2",O",-1,1
37631,2521,1",E",-7,7
35463,2383,1",E",14,-14
17197,1135,3",E",-1,1
36831,2470,4",O",3,-3
10149,675,3",B",12,-12
6224,412,3",N",-1,1
69603,4587,2",N",-1,1
65234,4318,4",E",-1,1
57953,3876,2",E",4,-4
59021,3943,2",O",-8,8
77209,5108,3",N",2,-2
83161,5511,2",O",3,-3
11543,769,2",B",-1,1
29219,1994,4",E",-1,1
37345,2503,2",N",11,-11
82066,5439,4",N",-1,1
51398,3454,2",O",-14,14
11794,788,4",E",7,-7
58931,3937,4",O",-1,1
51773,3479,1",B",8,-8
7152,475,3",O",8,-8
79467,5262,4",N",-1,1
53934,3621,3",N",2,-2
69637,4590,1",B",-14,14
82401,5461,1",B",11,-11
68372,4505,4",E",8,-8
67695,4463,3",B",-3,3
5078,337,1",O",8,-8
65143,4313,3",N",-1,1
66806,4410,4",E",-1,1
20873,1392,1",B",-6,6
56737,3797,4",E",-11,11
80637,5340,3",N",-6,6
21894,1486,2",B",1,-1
69480,4578,2",B",-1,1
82395,5461,3",O",-1,1
28173,1927,3",B",-1,1
67608,4459,4",E",-6,6
10014,667,4",N",2,-2
60889,4059,2",B",11,-11
56021,3756,4",O",-5,5
11367,758,3",N",-1,1
38373,2565,4",E",6,-6
13540,886,3",O",2,-2
33359,2248,4",E",11,-11
39137,2620,3",B",7,-7
86951,5761,4",E",-1,1
5676,376,2",B",2,-2
21011,1406,1",N",17,-17
20645,1376,1",O",7,-7
53883,3618,4",E",4,-4
70043,4620,1",B",-10,10
1304,81,2",N",-11,11
20423,1362,3",B",-17,17
23855,1632,2",B",-1,1
29742,2029,2",E",7,-7
78077,5168,3",O",2,-2
49588,3334,2",B",-1,1
74458,4922,4",O",9,-9
28710,1961,1",B",12,-12
48927,3289,4",B",-1,1
34487,2323,3",N",-1,1
2374,156,2",O",-3,3
15064,980,3",B",-1,1
39715,2656,3",B",-1,1
18060,1195,2",E",7,-7
37139,2490,4",B",-13,13
82935,5496,1",E",-1,1
44236,2944,2",N",-7,7
61830,4116,1",B",-4,4
1303,81,1",O",-1,1
41152,2737,4",N",-17,17
73185,4840,2",O",14,-14
62918,4181,4",O",-1,1
1935,125,1",E",-3,3
9613,640,1",B",-1,1
77496,5129,2",E",-12,12
39611,2649,1",N",-1,1
31540,2128,4",O",14,-14
85011,5630,1",N",14,-14
25618,1766,4",E",-3,3
25751,1774,3",E",-1,1
28291,1935,1",E",-7,7
15981,1047,3",O",-11,11
52209,3507,2",O",-1,1
41476,2761,2",N",-1,1
55534,3725,3",B",6,-6
22677,1546,2",O",-3,3
48677,3270,4",N",-1,1
83499,5532,4",E",-11,11
41191,2741,3",O",12,-12
50838,3417,4",O",-1,1
5038,335,3",B",2,-2
3954,261,3",B",2,-2
30744,2087,4",N",17,-17
13369,878,4",E",-1,1
45896,3071,3",E",-7,7
83157,5511,2",B",2,-2
7104,471,3",O",7,-7
21072,1412,4",B",-6,6
34331,2312,1",N",-1,1
63975,4246,3",O",-1,1
55643,3732,2",O",-3,3
81501,5397,3",O",-3,3
19842,1320,2",E",-3,3
16318,1074,2",N",-5,5
79368,5255,1",B",-1,1
62825,4176,3",O",2,-2
84586,5601,4",O",-1,1
10784,717,4",N",-1,1
75615,5002,1",B",-4,4
27026,1856,1",E",12,-12
32864,2212,3",O",-3,3
39055,2616,1",O",-1,1
55668,3734,1",B",5,-5
10405,691,4",O",-1,1
41840,2788,1",E",16,-16
5804,384,4",O",-1,1
22330,1519,2",E",-1,1
61646,4105,1",B",-1,1
7943,527,4",B",-3,3
68052,4485,4",N",13,-13
58147,3888,4",O",-7,7
7411,492,3",B",-7,7
56629,3790,4",N",-13,13
14765,965,4",O",-3,3
7761,515,2",N",14,-14
6049,400,4",O",3,-3
74927,4958,4",N",-19,19
46957,3149,2",N",-14,14
39911,2667,4",B",-4,4
57298,3834,1",E",-7,7
64639,4283,3",N",8,-8
61755,4111,2",E",5,-5
17039,1125,1",E",-3,3
47744,3207,1",N",13,-13
69743,4600,1",E",-1,1
50834,3417,4",B",-14,14
9737,648,1",O",-3,3
37932,2539,4",N",7,-7
15530,1015,1",E",-1,1
9438,628,2",O",2,-2
60848,4056,1",N",-8,8
82545,5470,1",B",-7,7
26,1,1",O",2,-2
36684,2461,4",B",10,-10
39115,2619,1",O",2,-2
45427,3034,3",E",13,-13
47131,3164,4",B",-1,1
80830,5352,2",E",-2,2
42333,2817,1",O",-1,1
34448,2320,2",B",-13,13
8595,570,4",B",-15,15
77738,5145,4",N",-2,2
23497,1608,2",N",7,-7
7124,473,3",O",3,-3
35777,2402,1",B",-21,21
82953,5497,3",N",-1,1
28255,1932,1",N",-2,2
21220,1427,2",B",-1,1
47657,3201,2",O",7,-7
48160,3234,2",E",13,-13
35703,2397,3",B",14,-14
62794,4174,4",N",-2,2
6941,459,4",E",-17,17
68664,4525,4",N",8,-8
29767,2030,1",O",-1,1
19596,1302,3",E",-1,1
2793,184,2",N",4,-4
31991,2153,3",O",13,-13
81826,5421,4",E",-3,3
77146,5104,2",O",-1,1
58183,3891,4",N",11,-11
22594,1540,3",B",-1,1
72106,4763,2",O",-1,1
54762,3675,3",O",8,-8
47613,3198,3",E",12,-12
66161,4373,3",O",-6,6
11520,768,1",E",-12,12
69313,4567,3",N",-1,1
36702,2463,3",O",-1,1
86240,5719,1",B",3,-3
31586,2130,2",B",-1,1
3445,226,2",E",-1,1
51048,3431,4",E",-7,7
17809,1178,2",O",-1,1
3734,246,3",E",2,-2
36522,2451,3",O",4,-4
31330,2116,2",O",5,-5
56407,3777,4",N",-1,1
59466,3971,1",O",-1,1
23270,1593,1",B",6,-6
5423,360,2",E",-9,9
47758,3207,3",B",-7,7
67,4,2",B",-1,1
63898,4241,2",B",-3,3
41619,2773,2",O",12,-12
31423,2121,1",E",9,-9
14326,939,2",E",11,-11
47299,3178,3",O",-1,1
2754,182,3",N",-15,15
63703,4229,3",E",12,-12
57488,3845,1",N",-16,16
56099,3761,2",O",12,-12
13342,876,1",E",-17,17
56127,3762,2",E",-12,12
31834,2145,2",N",-1,1
73304,4847,1",B",4,-4
66544,4394,2",E",-1,1
79564,5268,1",O",-1,1
36531,2451,4",B",15,-15
14977,976,4",E",-1,1
40136,2680,1",O",-14,14
27649,1895,2",B",-11,11
57313,3835,4",N",-13,13
1951,126,1",E",-1,1
3793,250,3",O",-11,11
2029,131,3",E",-1,1
61175,4076,4",B",7,-7
35939,2413,3",N",-1,1
81734,5414,1",B",14,-14
87339,5786,4",O",-1,1
51984,3492,1",E",-2,2
86564,5739,1",O",5,-5
44779,2987,4",E",-1,1
14073,921,3",B",8,-8
18140,1200,2",E",-1,1
9216,613,3",B",-2,2
52413,3520,2",N",3,-3
61433,4092,2",O",-1,1
64845,4295,1",B",-1,1
76126,5035,3",N",-4,4
68424,4508,4",E",-3,3
20676,1378,4",B",21,-21
11120,740,1",E",-1,1
27661,1895,2",E",1,-1
42417,2823,1",E",-2,2
59274,3959,1",N",-1,1
87634,5805,3",N",-8,8
44147,2938,2",B",4,-4
23803,1628,2",O",-1,1
19689,1309,4",E",9,-9
44136,2938,3",E",7,-7
55866,3746,1",N",-1,1
9501,632,4",B",6,-6
54710,3672,1",B",-1,1
42953,2854,3",E",2,-2
76309,5048,2",B",-1,1
2434,160,2",O",2,-2
32055,2157,3",O",-1,1
8576,569,1",B",-1,1
3534,232,3",B",9,-9
6922,458,1",B",-12,12
54817,3679,2",B",6,-6
66330,4383,4",E",-13,13
62704,4168,2",O",3,-3
19142,1268,1",B",-11,11
48115,3231,3",O",3,-3
52708,3539,1",O",1,-1
43572,2898,4",O",3,-3
65000,4304,4",B",-10,10
69969,4615,3",B",-13,13
60780,4052,3",E",-14,14
26550,1826,2",N",13,-13
70948,4683,3",O",1,-1
47471,3189,2",O",3,-3
67187,4433,3",B",10,-10
3115,205,3",E",-12,12
80206,5312,1",B",8,-8
28640,1957,3",O",-13,13
53204,3573,3",E",-3,3
81907,5428,2",O",-3,3
51141,3437,1",E",7,-7
16731,1104,1",O",-1,1
38912,2607,2",E",-1,1
35619,2392,3",B",-8,8
36140,2426,3",N",3,-3
47922,3218,1",B",4,-4
4746,314,4",O",-1,1
33760,2276,4",O",2,-2
26118,1799,2",B",-1,1
1210,75,2",B",-1,1
32223,2166,1",B",-14,14
45799,3065,2",O",-1,1
19857,1322,3",O",-2,2
84416,5591,2",B",-18,18
81192,5376,1",O",-12,12
33708,2271,2",B",-1,1
58705,3923,2",E",-11,11
51667,3472,1",B",-1,1
41536,2766,1",E",-1,1
24663,1703,2",N",-7,7
65541,4337,3",N",-11,11
10493,697,1",N",20,-20
3178,209,4",O",4,-4
34073,2296,3",N",-9,9
76455,5058,1",N",7,-7
20608,1374,4",E",2,-2
16373,1079,1",B",4,-4
69177,4558,3",N",-12,12
77711,5143,1",B",-1,1
26457,1820,1",N",10,-10
9993,665,3",B",-6,6
25280,1745,3",O",2,-2
42277,2814,2",B",6,-6
59724,3987,3",N",-7,7
61853,4117,4",O",-1,1
36820,2470,1",E",-1,1
53120,3568,1",E",-1,1
82126,5443,4",N",17,-17
14994,977,1",E",-1,1
80962,5361,4",E",2,-2
46907,3147,4",N",14,-14
77932,5157,2",N",-3,3
51721,3476,1",E",-11,11
20076,1339,2",E",-2,2
24958,1722,3",N",-2,2
38625,2581,2",O",2,-2
79408,5258,4",N",12,-12
84509,5597,3",O",2,-2
56415,3778,4",E",-1,1
76501,5061,3",B",4,-4
50445,3391,1",O",-2,2
13749,897,4",E",12,-12
20218,1349,2",E",-1,1
66603,4398,1",E",14,-14
56006,3755,3",B",-1,1
48441,3253,3",E",-1,1
60329,4024,2",B",-12,12
46793,3137,2",E",-3,3
31769,2141,3",E",-4,4
86715,5749,2",O",13,-13
79318,5252,2",B",-1,1
85433,5663,3",B",-8,8
83418,5528,2",B",-11,11
10213,679,3",B",-1,1
10300,685,2",B",-1,1
2519,166,4",N",2,-2
79123,5236,2",B",-6,6
63309,4205,1",O",-1,1
34695,2336,1",E",-1,1
25464,1756,4",O",14,-14
66605,4398,3",N",-2,2
63903,4241,3",E",-3,3
5570,370,2",B",-10,10
31981,2153,1",B",-1,1
22022,1495,2",B",11,-11
85081,5635,3",N",-1,1
46329,3101,4",B",6,-6
4677,310,3",N",-4,4
27094,1860,1",B",-13,13
64778,4291,2",B",-11,11
24558,1692,3",N",-1,1
27402,1879,2",N",5,-5
29848,2035,2",E",-1,1
86702,5748,1",O",-1,1
62178,4136,2",E",-1,1
43503,2894,4",E",-1,1
57305,3834,4",B",-13,13
72510,4793,2",N",4,-4
78718,5207,4",N",2,-2
61321,4085,2",O",-7,7
85949,5701,2",B",2,-2
13992,916,2",N",-7,7
21686,1471,2",N",-11,11
25208,1740,1",B",8,-8
31999,2154,3",N",-1,1
67540,4455,4",B",-17,17
65339,4325,1",E",1,-1
83895,5558,3",B",2,-2
28525,1949,4",O",-6,6
63959,4245,3",O",-1,1
39851,2664,4",E",14,-14
60845,4056,2",N",-1,1
69017,4549,3",N",-1,1
64018,4248,2",N",-11,11
67643,4461,3",O",-2,2
72005,4755,3",N",-1,1
61259,4081,4",B",-13,13
40018,2673,3",O",3,-3
70743,4667,4",E",14,-14
31548,2129,4",N",4,-4
45472,3039,2",E",-2,2
10645,707,1",E",13,-13
20378,1359,2",E",6,-6
5427,361,2",B",16,-16
29732,2028,3",N",13,-13
41468,2761,2",B",-14,14
50577,3400,1",B",14,-14
55919,3750,2",B",-1,1
80358,5322,2",B",-14,14
50265,3379,1",N",11,-11
10875,723,3",B",14,-14
1529,99,2",B",-2,2
21287,1434,1",O",-4,4
10299,685,1",E",-8,8
28585,1953,4",B",-13,13
34629,2332,3",O",-18,18
73369,4852,4",E",-5,5
37328,2501,1",O",3,-3
47238,3173,4",O",-2,2
67344,4443,4",E",-7,7
13041,861,4",E",4,-4
83905,5558,1",B",13,-13
64661,4284,1",B",14,-14
11407,760,1",N",-2,2
48148,3233,1",E",8,-8
70577,4656,4",N",5,-5
48397,3250,1",N",-2,2
70840,4675,3",B",-10,10
82207,5448,1",B",4,-4
8946,594,3",E",7,-7
37387,2505,2",B",3,-3
67273,4439,1",E",3,-3
31428,2122,2",O",4,-4
28980,1978,3",N",-12,12
7939,527,4",E",7,-7
14866,970,1",N",-1,1
34962,2354,4",N",7,-7
85356,5654,2",E",-16,16
55047,3693,2",N",13,-13
32429,2178,2",B",-1,1
1257,78,1",E",2,-2
35064,2359,2",O",-6,6
51410,3455,2",B",-1,1
844,50,3",N",3,-3
59089,3947,2",N",2,-2
11134,741,1",B",-1,1
63928,4243,4",N",5,-5
30335,2066,3",B",-6,6
74938,4959,3",O",-2,2
54875,3682,4",B",2,-2
32502,2184,3",E",-1,1
29200,1993,3",O",2,-2
34682,2335,4",B",-1,1
81848,5423,3",B",-7,7
51947,3490,2",N",3,-3
63276,4203,4",B",-13,13
49123,3304,2",B",14,-14
67169,4432,1",O",-12,12
66376,4385,2",E",-14,14
58057,3883,2",B",14,-14
7854,521,1",N",3,-3
59873,3996,4",E",-1,1
19234,1276,1",N",-1,1
7222,479,1",N",3,-3
10406,691,1",N",-7,7
45241,3020,3",N",-2,2
68969,4546,3",O",4,-4
79859,5288,2",O",-7,7
74009,4895,2",B",-1,1
60634,4043,3",E",-1,1
45539,3045,2",B",-1,1
52393,3519,2",O",-2,2
77985,5161,3",O",1,-1
86816,5754,3",B",-1,1
79548,5267,1",O",-2,2
39779,2660,4",B",-1,1
63884,4240,4",E",-8,8
40204,2683,1",E",-2,2
38162,2552,2",O",3,-3
58708,3924,1",E",-1,1
24362,1669,1",O",-7,7
69979,4616,1",B",-12,12
26300,1810,2",E",-8,8
43750,2912,4",E",-7,7
19300,1281,4",N",-12,12
47813,3211,1",B",-1,1
70576,4656,3",O",-1,1
51070,3432,2",N",-13,13
3109,205,1",E",-1,1
278,17,1",B",-2,2
3007,198,3",B",13,-13
54672,3670,3",O",6,-6
63964,4245,4",E",-1,1
54286,3645,3",E",-2,2
68812,4535,4",O",2,-2
70147,4627,3",N",-12,12
58357,3902,4",B",-1,1
72688,4804,4",O",7,-7
11191,745,4",N",-8,8
51453,3458,3",N",-1,1
64345,4267,1",N",-14,14
16346,1076,2",B",-6,6
24288,1661,1",O",3,-3
55241,3707,2",B",-1,1
33883,2283,2",E",-1,1
23771,1626,2",O",11,-11
39993,2672,2",N",-2,2
13608,890,3",N",2,-2
80499,5331,4",N",-1,1
51393,3454,1",E",-8,8
82352,5458,3",O",-1,1
15169,987,4",B",4,-4
11035,734,1",O",-1,1
22498,1532,3",O",-12,12
33418,2251,1",E",2,-2
7114,472,1",B",-17,17
7640,508,1",E",-1,1
58783,3928,4",B",-14,14
60696,4047,1",E",2,-2
65651,4344,1",E",-2,2
49781,3348,1",E",-13,13
33753,2276,1",B",-1,1
22906,1565,3",E",7,-7
29404,2005,1",E",-1,1
56677,3792,4",O",6,-6
49029,3296,2",O",-5,5
63819,4236,3",E",15,-15
22325,1519,1",O",-3,3
58976,3940,1",O",4,-4
28867,1971,2",B",-7,7
85128,5638,2",B",-1,1
20962,1401,4",E",-1,1
31644,2133,4",N",11,-11
84362,5589,4",B",-7,7
2990,197,2",N",-8,8
3753,247,2",N",-6,6
29796,2032,1",B",-3,3
74339,4915,1",B",-1,1
56635,3790,2",O",-3,3
13494,884,1",O",3,-3
20887,1394,3",O",12,-12
29075,1984,3",O",-13,13
70965,4684,2",B",-1,1
62191,4137,3",B",-16,16
56403,3777,4",O",-1,1
86074,5709,3",O",-1,1
11045,735,3",N",13,-13
33374,2249,3",N",11,-11
77859,5152,1",N",12,-12
54719,3672,2",E",-19,19
33567,2261,4",B",13,-13
82815,5488,3",N",-1,1
3582,235,3",B",-1,1
84303,5585,1",E",-1,1
60072,4009,1",O",-3,3
31855,2146,3",B",-1,1
38167,2552,3",B",13,-13
43218,2871,4",O",-1,1
55411,3718,4",N",4,-4
65202,4316,2",N",-1,1
25329,1748,2",B",-14,14
73788,4881,1",B",-6,6
46425,3110,2",O",10,-10
73811,4882,4",O",-1,1
74535,4928,1",E",-14,14
59140,3951,3",E",-12,12
83879,5556,2",E",-15,15
45278,3022,4",N",3,-3
4866,322,1",O",-1,1
18241,1207,3",N",2,-2
23622,1616,1",N",-1,1
82065,5439,3",O",-1,1
47509,3191,1",N",-2,2
37081,2486,4",B",-10,10
84393,5590,3",B",-12,12
9876,657,1",O",12,-12
3829,253,4",E",-14,14
23248,1592,3",O",2,-2
82826,5488,2",E",-2,2
23553,1612,4",E",-1,1
18494,1224,4",N",11,-11
34942,2352,4",N",-13,13
29104,1986,4",E",3,-3
21634,1468,2",N",18,-18
84588,5601,2",E",-6,6
31348,2117,4",E",-2,2
41456,2759,4",O",-3,3
34499,2324,3",E",-5,5
35146,2363,4",B",-14,14
23772,1626,3",E",-12,12
79542,5267,3",N",-1,1
80325,5320,3",B",14,-14
76352,5050,1",O",6,-6
84967,5628,1",E",4,-4
15867,1037,2",B",4,-4
23361,1599,2",O",12,-12
9991,665,1",O",-1,1
26543,1826,3",N",1,-1
42858,2849,4",B",8,-8
56582,3786,3",B",-1,1
77996,5162,2",B",-1,1
30900,2094,4",N",-1,1
10394,691,1",E",3,-3
42599,2834,2",B",-1,1
78451,5191,1",B",6,-6
18854,1249,1",E",-1,1
82592,5473,1",O",-2,2
15859,1037,2",N",-1,1
64975,4303,3",O",-12,12
65805,4353,3",E",-1,1
48919,3289,4",N",-12,12
42249,2812,4",E",-14,14
7204,478,3",N",-1,1
52539,3528,2",N",-1,1
64379,4269,3",B",-1,1
65574,4339,4",E",-11,11
72637,4801,1",O",9,-9
83809,5552,2",O",-6,6
52943,3556,2",B",-1,1
35824,2405,4",B",-1,1
11251,749,4",O",14,-14
5072,337,3",N",11,-11
47488,3190,3",E",-1,1
44833,2991,2",N",-2,2
6778,449,1",O",-1,1
44789,2987,2",E",-3,3
73582,4866,3",B",-1,1
44784,2987,1",O",-1,1
34608,2331,2",E",-1,1
77217,5109,3",N",-1,1
17138,1131,4",O",-1,1
43381,2884,3",O",-1,1
70684,4663,1",B",-8,8
81543,5400,3",B",14,-14
6985,463,4",N",11,-11
4055,268,4",N",2,-2
51621,3469,3",E",-1,1
7716,512,1",N",7,-7
25087,1732,4",E",-16,16
49969,3360,3",N",-3,3
30964,2098,4",N",18,-18
31105,2105,1",E",10,-10
70293,4636,2",N",6,-6
2248,147,1",O",-12,12
84221,5579,3",N",-4,4
36272,2434,1",O",3,-3
63074,4191,2",O",-2,2
41564,2767,1",N",-5,5
61568,4100,1",O",-1,1
23604,1615,3",B",15,-15
56847,3804,4",B",14,-14
41753,2783,2",B",-1,1
7772,516,1",O",6,-6
18650,1235,1",N",-11,11
86595,5741,4",B",6,-6
3991,264,4",N",-3,3
33070,2226,1",O",2,-2
9049,602,4",N",-3,3
85044,5632,2",E",-8,8
48931,3289,4",O",6,-6
56477,3781,2",O",-4,4
6661,441,4",N",-11,11
37809,2532,3",O",-4,4
16726,1103,4",E",-9,9
51999,3494,2",B",4,-4
56873,3806,4",B",10,-10
57738,3862,3",E",3,-3
55453,3720,2",N",-3,3
1873,120,3",O",-1,1
28924,1974,3",B",-13,13
37134,2490,3",N",1,-1
55835,3744,2",E",-1,1
86905,5758,2",O",-5,5
54525,3660,2",N",-1,1
47923,3218,2",O",-2,2
6425,424,4",O",9,-9
14900,972,3",E",-4,4
17670,1168,1",E",3,-3
71151,4695,2",B",-2,2
42115,2803,4",B",-13,13
85818,5693,3",O",-12,12
66906,4415,4",O",-1,1
21902,1486,2",N",-1,1
82949,5497,3",O",2,-2
57411,3840,2",B",-8,8
16031,1050,3",O",9,-9
29456,2008,4",B",13,-13
45738,3061,1",B",-1,1
61578,4101,1",B",-2,2
86654,5745,1",N",-3,3
66824,4411,2",N",-6,6
59176,3953,1",O",-1,1
36978,2480,4",E",-3,3
79351,5254,3",N",-2,2
18360,1215,2",O",2,-2
66757,4407,3",N",-8,8
75040,4965,3",B",-2,2
75102,4969,1",O",-12,12
54357,3649,2",E",12,-12
3112,205,4",E",-5,5
32274,2169,4",B",14,-14
5640,373,2",N",-5,5
26489,1822,1",N",2,-2
41698,2779,3",E",-1,1
23784,1627,3",O",13,-13
15702,1026,3",B",-1,1
24277,1660,2",E",-1,1
39153,2621,3",E",7,-7
28885,1972,4",E",-3,3
62404,4150,2",O",-3,3
8042,533,2",E",3,-3
63096,4192,4",O",11,-11
21253,1430,1",B",14,-14
79923,5292,4",N",-1,1
35699,2397,3",E",11,-11
70020,4618,2",E",-1,1
55240,3707,1",E",-2,2
73808,4882,1",O",-1,1
4221,281,2",B",14,-14
22212,1507,2",N",-3,3
824,49,3",O",8,-8
34734,2338,4",N",-6,6
45711,3059,2",N",-2,2
18179,1203,1",B",-1,1
77132,5103,4",N",14,-14
55827,3744,2",O",5,-5
62095,4132,2",O",-1,1
48324,3245,1",E",11,-11
78853,5215,3",E",6,-6
87677,5807,2",E",-4,4
34551,2328,1",E",7,-7
32370,2176,3",O",-14,14
28697,1960,4",B",-1,1
47142,3165,4",O",-1,1
86674,5746,1",N",2,-2
7073,469,4",B",-2,2
33399,2250,2",N",-2,2
80985,5363,3",N",-6,6
29984,2045,4",N",13,-13
79712,5278,1",O",-1,1
64190,4258,2",E",7,-7
35610,2392,2",B",7,-7
7570,503,2",B",-4,4
10449,695,1",E",7,-7
24449,1679,4",B",-2,2
9237,615,4",N",7,-7
47247,3174,1",B",6,-6
54898,3684,1",B",12,-12
54259,3643,2",N",-1,1
20588,1373,4",N",-7,7
78126,5171,4",N",-8,8
53329,3581,2",O",-1,1
53499,3593,4",B",-1,1
55372,3715,3",E",10,-10
68621,4522,3",O",-1,1
11278,752,3",O",-8,8
25614,1766,4",N",-4,4
9827,654,3",B",-6,6
58019,3880,4",O",-1,1
72192,4770,2",O",2,-2
49663,3340,3",O",-1,1
70305,4637,4",N",12,-12
11637,776,2",B",-2,2
33542,2259,1",N",-6,6
75316,4984,2",B",-1,1
79776,5282,4",O",-7,7
44837,2991,2",E",-12,12
64188,4258,4",O",-8,8
30454,2072,2",N",-2,2
78752,5209,2",B",-1,1
42426,2823,2",N",3,-3
11329,755,3",B",-3,3
45928,3073,3",B",-13,13
48180,3235,2",N",3,-3
54733,3673,4",O",-1,1
79266,5248,3",E",-12,12
50032,3364,4",B",-1,1
23074,1581,1",E",10,-10
52965,3557,4",O",12,-12
53964,3623,3",E",-1,1
63885,4240,1",B",2,-2
53371,3584,2",O",13,-13
42984,2856,2",N",-11,11
30830,2091,2",O",7,-7
44966,3000,1",O",-1,1
42798,2846,4",B",13,-13
79806,5284,2",N",-12,12
80750,5347,3",E",-1,1
17185,1134,3",B",-2,2
60433,4031,2",O",-1,1
63731,4231,3",N",-3,3
30950,2097,2",O",-1,1
19807,1318,3",E",-14,14
48553,3260,2",E",-1,1
30250,2062,4",E",-1,1
32080,2158,4",N",7,-7
3073,202,1",N",-1,1
48592,3264,1",E",-1,1
25869,1781,1",N",-5,5
78850,5215,4",E",7,-7
39970,2671,3",E",-1,1
75997,5026,2",E",6,-6
51385,3453,1",O",6,-6
24071,1646,1",E",-5,5
665,41,4",B",-14,14
21949,1490,1",E",-2,2
51036,3430,4",B",14,-14
51811,3481,3",B",2,-2
11117,740,2",E",2,-2
86013,5705,2",B",-1,1
2660,175,2",O",-6,6
17724,1172,1",N",-1,1
64405,4271,1",E",-13,13
71007,4686,4",O",13,-13
75508,4995,2",E",-5,5
